Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
D1,10-09-2005,Mainz,Hamburg,1.0,3.0,A
D1,10-09-2005,M'gladbach,Duisburg,2.0,1.0,H
D1,10-09-2005,Nurnberg,Bayern Munich,1.0,2.0,A
D1,10-09-2005,Stuttgart,Bielefeld,1.0,1.0,D
D1,11-09-2005,Dortmund,FC Koln,2.0,1.0,H
D1,11-09-2005,Hertha,Wolfsburg,3.0,0.0,H
D1,17-09-2005,Wolfsburg,Nurnberg,1.0,1.0,D
D1,17-09-2005,Mainz,Stuttgart,1.0,2.0,A
D1,17-09-2005,Hamburg,Ein Frankfurt,1.0,1.0,D
D1,17-09-2005,Werder Bremen,Dortmund,3.0,2.0,H
D1,17-09-2005,Bielefeld,Kaiserslautern,0.0,0.0,D
D1,17-09-2005,FC Koln,M'gladbach,2.0,1.0,H
D1,17-09-2005,Bayern Munich,Hannover,1.0,0.0,H
D1,18-09-2005,Duisburg,Leverkusen,1.0,3.0,A
D1,18-09-2005,Schalke 04,Hertha,0.0,0.0,D
D1,20-09-2005,Hannover,Wolfsburg,2.0,4.0,A
D1,20-09-2005,M'gladbach,Werder Bremen,2.0,1.0,H
D1,20-09-2005,Dortmund,Bielefeld,2.0,0.0,H
D1,20-09-2005,Ein Frankfurt,Bayern Munich,0.0,1.0,A
D1,21-09-2005,Hertha,Duisburg,3.0,2.0,H
D1,21-09-2005,Kaiserslautern,Mainz,0.0,2.0,A
D1,21-09-2005,Leverkusen,FC Koln,2.0,1.0,H
D1,21-09-2005,Nurnberg,Schalke 04,1.0,1.0,D
D1,21-09-2005,Stuttgart,Hamburg,1.0,2.0,A
D1,24-09-2005,Werder Bremen,Leverkusen,2.0,1.0,H
D1,24-09-2005,Wolfsburg,Ein Frankfurt,1.0,0.0,H
D1,24-09-2005,Schalke 04,Hannover,2.0,0.0,H
D1,24-09-2005,Mainz,Dortmund,1.0,1.0,D
D1,24-09-2005,Hamburg,Bayern Munich,2.0,0.0,H
D1,24-09-2005,Duisburg,Nurnberg,1.0,0.0,H
D1,24-09-2005,Bielefeld,M'gladbach,0.0,2.0,A
D1,25-09-2005,FC Koln,Hertha,0.0,1.0,A
D1,25-09-2005,Stuttgart,Kaiserslautern,1.0,0.0,H
D1,01-10-2005,Nurnberg,FC Koln,2.0,1.0,H
D1,01-10-2005,Leverkusen,Bielefeld,1.0,1.0,D
D1,01-10-2005,Hertha,Werder Bremen,1.0,2.0,A
D1,01-10-2005,M'gladbach,Mainz,1.0,0.0,H
D1,01-10-2005,Ein Frankfurt,Schalke 04,0.0,1.0,A
D1,01-10-2005,Bayern Munich,Wolfsburg,2.0,0.0,H
D1,01-10-2005,Hannover,Duisburg,1.0,1.0,D
D1,02-10-2005,Dortmund,Stuttgart,0.0,0.0,D
D1,02-10-2005,Kaiserslautern,Hamburg,0.0,3.0,A
D1,15-10-2005,Mainz,Leverkusen,3.0,1.0,H
D1,15-10-2005,Bielefeld,Hertha,3.0,0.0,H
D1,15-10-2005,Werder Bremen,Nurnberg,6.0,2.0,H
D1,15-10-2005,Stuttgart,M'gladbach,1.0,1.0,D
D1,15-10-2005,Hamburg,Wolfsburg,0.0,1.0,A
D1,15-10-2005,Kaiserslautern,Dortmund,3.0,3.0,D
D1,15-10-2005,Schalke 04,Bayern Munich,1.0,1.0,D
D1,16-10-2005,Duisburg,Ein Frankfurt,0.0,1.0,A
D1,16-10-2005,FC Koln,Hannover,1.0,4.0,A
D1,22-10-2005,Wolfsburg,Schalke 04,0.0,0.0,D
D1,22-10-2005,Bayern Munich,Duisburg,4.0,0.0,H
D1,22-10-2005,Ein Frankfurt,FC Koln,6.0,3.0,H
D1,22-10-2005,Hannover,Werder Bremen,0.0,0.0,D
D1,22-10-2005,Hertha,Mainz,3.0,1.0,H
D1,22-10-2005,M'gladbach,Kaiserslautern,4.0,1.0,H
D1,22-10-2005,Nurnberg,Bielefeld,2.0,3.0,A
D1,23-10-2005,Leverkusen,Stuttgart,1.0,1.0,D
D1,23-10-2005,Dortmund,Hamburg,1.0,1.0,D
D1,29-10-2005,Stuttgart,Hertha,3.0,3.0,D
D1,29-10-2005,Werder Bremen,Ein Frankfurt,4.0,1.0,H
D1,29-10-2005,Kaiserslautern,Leverkusen,2.0,2.0,D
D1,29-10-2005,Dortmund,M'gladbach,2.0,1.0,H
D1,29-10-2005,FC Koln,Bayern Munich,1.0,2.0,A
D1,29-10-2005,Duisburg,Wolfsburg,1.0,0.0,H
D1,29-10-2005,Hamburg,Schalke 04,1.0,0.0,H
D1,30-10-2005,Bielefeld,Hannover,4.0,1.0,H
D1,30-10-2005,Mainz,Nurnberg,4.0,1.0,H
D1,05-11-2005,Wolfsburg,FC Koln,1.0,1.0,D
D1,05-11-2005,Schalke 04,Duisburg,3.0,0.0,H
D1,05-11-2005,Leverkusen,Dortmund,2.0,1.0,H
D1,05-11-2005,Hertha,Kaiserslautern,3.0,0.0,H
D1,05-11-2005,Hannover,Mainz,2.0,2.0,D
D1,05-11-2005,Ein Frankfurt,Bielefeld,3.0,0.0,H
D1,05-11-2005,Bayern Munich,Werder Bremen,3.0,1.0,H
D1,06-11-2005,M'gladbach,Hamburg,0.0,0.0,D
D1,06-11-2005,Nurnberg,Stuttgart,0.0,1.0,A
D1,19-11-2005,Werder Bremen,Wolfsburg,6.0,1.0,H
D1,19-11-2005,M'gladbach,Leverkusen,1.0,1.0,D
D1,19-11-2005,Mainz,Ein Frankfurt,2.0,2.0,D
D1,19-11-2005,FC Koln,Schalke 04,2.0,2.0,D
D1,19-11-2005,Dortmund,Hertha,2.0,0.0,H
D1,19-11-2005,Bielefeld,Bayern Munich,1.0,2.0,A
D1,19-11-2005,Kaiserslautern,Nurnberg,1.0,3.0,A
D1,20-11-2005,Hamburg,Duisburg,2.0,0.0,H
D1,20-11-2005,Stuttgart,Hannover,2.0,2.0,D
D1,26-11-2005,Bayern Munich,Mainz,2.0,1.0,H
D1,26-11-2005,Hannover,Kaiserslautern,5.0,1.0,H
D1,26-11-2005,Leverkusen,Hamburg,0.0,1.0,A
D1,26-11-2005,Nurnberg,Dortmund,1.0,2.0,A
D1,26-11-2005,Schalke 04,Werder Bremen,2.0,1.0,H
D1,26-11-2005,Wolfsburg,Bielefeld,0.0,0.0,D
D1,27-11-2005,Ein Frankfurt,Stuttgart,1.0,1.0,D
D1,27-11-2005,Hertha,M'gladbach,2.0,2.0,D
D1,03-12-2005,Stuttgart,Bayern Munich,0.0,0.0,D
D1,03-12-2005,Werder Bremen,Duisburg,2.0,0.0,H
D1,03-12-2005,M'gladbach,Nurnberg,0.0,1.0,A
D1,03-12-2005,Bielefeld,Schalke 04,0.0,1.0,A
D1,03-12-2005,Dortmund,Hannover,0.0,2.0,A
D1,03-12-2005,Hamburg,FC Koln,3.0,1.0,H
D1,04-12-2005,Leverkusen,Hertha,1.0,2.0,A
D1,04-12-2005,Mainz,Wolfsburg,5.0,1.0,H
D1,06-12-2005,Duisburg,FC Koln,1.0,1.0,D
D1,10-12-2005,Duisburg,Bielefeld,1.0,1.0,D
D1,10-12-2005,Ein Frankfurt,Dortmund,2.0,0.0,H
D1,10-12-2005,Hamburg,Hertha,2.0,1.0,H
D1,10-12-2005,Hannover,M'gladbach,1.0,1.0,D
D1,10-12-2005,Nurnberg,Leverkusen,1.0,1.0,D
D1,10-12-2005,Schalke 04,Mainz,1.0,0.0,H
D1,10-12-2005,Wolfsburg,Stuttgart,0.0,1.0,A
D1,11-12-2005,FC Koln,Werder Bremen,1.0,4.0,A
D1,11-12-2005,Bayern Munich,Kaiserslautern,2.0,1.0,H
D1,14-12-2005,Kaiserslautern,Ein Frankfurt,1.0,2.0,A
D1,17-12-2005,Bielefeld,FC Koln,3.0,2.0,H
D1,17-12-2005,Dortmund,Bayern Munich,1.0,2.0,A
D1,17-12-2005,Kaiserslautern,Wolfsburg,3.0,2.0,H
D1,17-12-2005,Leverkusen,Hannover,0.0,0.0,D
D1,17-12-2005,Mainz,Duisburg,1.0,1.0,D
D1,17-12-2005,M'gladbach,Ein Frankfurt,4.0,3.0,H
D1,17-12-2005,Stuttgart,Schalke 04,2.0,0.0,H
D1,18-12-2005,Hertha,Nurnberg,1.0,1.0,D
D1,18-12-2005,Werder Bremen,Hamburg,1.0,1.0,D
D1,27-01-2006,M'gladbach,Bayern Munich,1.0,3.0,A
D1,28-01-2006,Stuttgart,Duisburg,0.0,1.0,A
D1,28-01-2006,Nurnberg,Hamburg,2.0,1.0,H
D1,28-01-2006,Mainz,FC Koln,4.0,2.0,H
D1,28-01-2006,Hertha,Hannover,1.0,1.0,D
D1,28-01-2006,Dortmund,Wolfsburg,3.0,2.0,H
D1,28-01-2006,Leverkusen,Ein Frankfurt,2.0,1.0,H
D1,29-01-2006,Bielefeld,Werder Bremen,0.0,1.0,A
D1,29-01-2006,Kaiserslautern,Schalke 04,0.0,2.0,A
D1,04-02-2006,Bayern Munich,Leverkusen,1.0,0.0,H
D1,04-02-2006,Duisburg,Kaiserslautern,2.0,2.0,D
D1,04-02-2006,Ein Frankfurt,Hertha,1.0,1.0,D
D1,04-02-2006,FC Koln,Stuttgart,0.0,0.0,D
D1,04-02-2006,Hamburg,Bielefeld,2.0,1.0,H
D1,04-02-2006,Schalke 04,Dortmund,0.0,0.0,D
D1,04-02-2006,Werder Bremen,Mainz,4.0,2.0,H
D1,05-02-2006,Hannover,Nurnberg,1.0,1.0,D
D1,05-02-2006,Wolfsburg,M'gladbach,2.0,0.0,H
D1,07-02-2006,Mainz,Bielefeld,1.0,1.0,D
D1,07-02-2006,Kaiserslautern,FC Koln,2.0,2.0,D
D1,07-02-2006,Dortmund,Duisburg,2.0,0.0,H
D1,07-02-2006,Hertha,Bayern Munich,0.0,0.0,D
D1,08-02-2006,Hannover,Hamburg,2.0,1.0,H
D1,08-02-2006,Leverkusen,Wolfsburg,4.0,0.0,H
D1,08-02-2006,M'gladbach,Schalke 04,0.0,0.0,D
D1,08-02-2006,Nurnberg,Ein Frankfurt,0.0,1.0,A
D1,08-02-2006,Stuttgart,Werder Bremen,0.0,0.0,D
D1,11-02-2006,Bielefeld,Stuttgart,2.0,1.0,H
D1,11-02-2006,Duisburg,M'gladbach,1.0,1.0,D
D1,11-02-2006,Ein Frankfurt,Hannover,0.0,1.0,A
D1,11-02-2006,Hamburg,Mainz,1.0,0.0,H
D1,11-02-2006,Schalke 04,Leverkusen,7.0,4.0,H
D1,11-02-2006,Werder Bremen,Kaiserslautern,0.0,2.0,A
D1,11-02-2006,Wolfsburg,Hertha,1.0,1.0,D
D1,12-02-2006,FC Koln,Dortmund,0.0,0.0,D
D1,12-02-2006,Bayern Munich,Nurnberg,2.0,1.0,H
D1,18-02-2006,Dortmund,Werder Bremen,0.0,1.0,A
D1,18-02-2006,Hannover,Bayern Munich,1.0,1.0,D
D1,18-02-2006,Hertha,Schalke 04,1.0,2.0,A
D1,18-02-2006,Kaiserslautern,Bielefeld,2.0,0.0,H
D1,18-02-2006,Leverkusen,Duisburg,3.0,2.0,H
D1,18-02-2006,M'gladbach,FC Koln,2.0,0.0,H
D1,18-02-2006,Nurnberg,Wolfsburg,1.0,0.0,H
D1,19-02-2006,Ein Frankfurt,Hamburg,1.0,2.0,A
D1,19-02-2006,Stuttgart,Mainz,2.0,1.0,H
D1,25-02-2006,Wolfsburg,Hannover,2.0,1.0,H
D1,25-02-2006,Schalke 04,Nurnberg,2.0,0.0,H
D1,25-02-2006,Mainz,Kaiserslautern,0.0,2.0,A
D1,25-02-2006,Werder Bremen,M'gladbach,2.0,0.0,H
D1,25-02-2006,Bielefeld,Dortmund,1.0,0.0,H
D1,25-02-2006,Bayern Munich,Ein Frankfurt,5.0,2.0,H
D1,25-02-2006,FC Koln,Leverkusen,0.0,3.0,A
D1,26-02-2006,Duisburg,Hertha,2.0,1.0,H
D1,26-02-2006,Hamburg,Stuttgart,0.0,2.0,A
D1,04-03-2006,Bayern Munich,Hamburg,1.0,2.0,A
D1,04-03-2006,Dortmund,Mainz,1.0,1.0,D
D1,04-03-2006,Hannover,Schalke 04,1.0,2.0,A
D1,04-03-2006,Hertha,FC Koln,2.0,4.0,A
D1,04-03-2006,Leverkusen,Werder Bremen,1.0,1.0,D
D1,04-03-2006,Nurnberg,Duisburg,3.0,0.0,H
D1,05-03-2006,Ein Frankfurt,Wolfsburg,1.0,1.0,D
D1,05-03-2006,M'gladbach,Bielefeld,2.0,0.0,H
D1,07-03-2006,Kaiserslautern,Stuttgart,1.0,1.0,D
D1,11-03-2006,Stuttgart,Dortmund,0.0,0.0,D
D1,11-03-2006,Mainz,M'gladbach,3.0,0.0,H
D1,11-03-2006,Werder Bremen,Hertha,0.0,3.0,A
D1,11-03-2006,Duisburg,Hannover,0.0,0.0,D
D1,11-03-2006,Bielefeld,Leverkusen,1.0,0.0,H
D1,11-03-2006,FC Koln,Nurnberg,3.0,4.0,A
D1,11-03-2006,Wolfsburg,Bayern Munich,0.0,0.0,D
D1,12-03-2006,Schalke 04,Ein Frankfurt,2.0,0.0,H
D1,12-03-2006,Hamburg,Kaiserslautern,3.0,0.0,H
D1,18-03-2006,Wolfsburg,Hamburg,0.0,1.0,A
D1,18-03-2006,Nurnberg,Werder Bremen,3.0,1.0,H
D1,18-03-2006,M'gladbach,Stuttgart,1.0,1.0,D
D1,18-03-2006,Dortmund,Kaiserslautern,2.0,1.0,H
D1,18-03-2006,Hannover,FC Koln,1.0,0.0,H
D1,18-03-2006,Leverkusen,Mainz,1.0,2.0,A
D1,18-03-2006,Ein Frankfurt,Duisburg,5.0,2.0,H
D1,19-03-2006,Bayern Munich,Schalke 04,3.0,0.0,H
D1,19-03-2006,Hertha,Bielefeld,1.0,0.0,H
D1,25-03-2006,Duisburg,Bayern Munich,1.0,3.0,A
D1,25-03-2006,FC Koln,Ein Frankfurt,1.0,1.0,D
D1,25-03-2006,Hamburg,Dortmund,2.0,4.0,A
D1,25-03-2006,Mainz,Hertha,2.0,2.0,D
D1,25-03-2006,Schalke 04,Wolfsburg,2.0,2.0,D
D1,25-03-2006,Stuttgart,Leverkusen,0.0,2.0,A
D1,25-03-2006,Werder Bremen,Hannover,5.0,0.0,H
D1,26-03-2006,Bielefeld,Nurnberg,0.0,0.0,D
D1,26-03-2006,Kaiserslautern,M'gladbach,3.0,0.0,H
D1,01-04-2006,Wolfsburg,Duisburg,1.0,1.0,D
D1,01-04-2006,Nurnberg,Mainz,3.0,0.0,H
D1,01-04-2006,Leverkusen,Kaiserslautern,5.0,1.0,H
D1,01-04-2006,M'gladbach,Dortmund,2.0,1.0,H
D1,01-04-2006,Ein Frankfurt,Werder Bremen,0.0,1.0,A
D1,01-04-2006,Bayern Munich,FC Koln,2.0,2.0,D
D1,01-04-2006,Hertha,Stuttgart,2.0,0.0,H
D1,02-04-2006,Hannover,Bielefeld,0.0,1.0,A
D1,02-04-2006,Schalke 04,Hamburg,0.0,2.0,A
D1,08-04-2006,Kaiserslautern,Hertha,0.0,2.0,A
D1,08-04-2006,Bielefeld,Ein Frankfurt,1.0,0.0,H
D1,08-04-2006,Dortmund,Leverkusen,1.0,2.0,A
D1,08-04-2006,FC Koln,Wolfsburg,3.0,0.0,H
D1,08-04-2006,Mainz,Hannover,0.0,0.0,D
D1,08-04-2006,Stuttgart,Nurnberg,1.0,0.0,H
D1,08-04-2006,Werder Bremen,Bayern Munich,3.0,0.0,H
D1,09-04-2006,Duisburg,Schalke 04,1.0,1.0,D
D1,09-04-2006,Hamburg,M'gladbach,2.0,0.0,H
D1,15-04-2006,Schalke 04,FC Koln,1.0,1.0,D
D1,15-04-2006,Wolfsburg,Werder Bremen,1.0,1.0,D
D1,15-04-2006,Leverkusen,M'gladbach,2.0,1.0,H
D1,15-04-2006,Bayern Munich,Bielefeld,2.0,0.0,H
D1,15-04-2006,Ein Frankfurt,Mainz,0.0,0.0,D
D1,15-04-2006,Duisburg,Hamburg,0.0,2.0,A
D1,15-04-2006,Hertha,Dortmund,0.0,0.0,D
D1,16-04-2006,Hannover,Stuttgart,3.0,3.0,D
D1,16-04-2006,Nurnberg,Kaiserslautern,3.0,2.0,H
D1,22-04-2006,Bielefeld,Wolfsburg,0.0,1.0,A
D1,22-04-2006,Dortmund,Nurnberg,2.0,1.0,H
D1,22-04-2006,FC Koln,Duisburg,3.0,1.0,H
D1,22-04-2006,Hamburg,Leverkusen,0.0,2.0,A
D1,22-04-2006,Kaiserslautern,Hannover,1.0,0.0,H
D1,22-04-2006,M'gladbach,Hertha,2.0,2.0,D
D1,22-04-2006,Stuttgart,Ein Frankfurt,0.0,2.0,A
D1,23-04-2006,Werder Bremen,Schalke 04,0.0,0.0,D
D1,23-04-2006,Mainz,Bayern Munich,2.0,2.0,D
D1,02-05-2006,FC Koln,Hamburg,0.0,1.0,A
D1,02-05-2006,Hannover,Dortmund,1.0,2.0,A
D1,02-05-2006,Hertha,Leverkusen,1.0,5.0,A
D1,02-05-2006,Nurnberg,M'gladbach,5.0,2.0,H
D1,03-05-2006,Bayern Munich,Stuttgart,3.0,1.0,H
D1,03-05-2006,Duisburg,Werder Bremen,3.0,5.0,A
D1,03-05-2006,Ein Frankfurt,Kaiserslautern,2.0,2.0,D
D1,03-05-2006,Schalke 04,Bielefeld,3.0,1.0,H
D1,03-05-2006,Wolfsburg,Mainz,0.0,3.0,A
D1,06-05-2006,Mainz,Schalke 04,1.0,0.0,H
D1,06-05-2006,Werder Bremen,FC Koln,6.0,0.0,H
D1,06-05-2006,M'gladbach,Hannover,2.0,2.0,D
D1,06-05-2006,Leverkusen,Nurnberg,2.0,2.0,D
D1,06-05-2006,Stuttgart,Wolfsburg,2.0,1.0,H
D1,06-05-2006,Hertha,Hamburg,4.0,2.0,H
D1,06-05-2006,Dortmund,Ein Frankfurt,1.0,1.0,D
D1,06-05-2006,Bielefeld,Duisburg,0.0,2.0,A
D1,06-05-2006,Kaiserslautern,Bayern Munich,1.0,1.0,D
D1,13-05-2006,Wolfsburg,Kaiserslautern,2.0,2.0,D
D1,13-05-2006,Nurnberg,Hertha,2.0,1.0,H
D1,13-05-2006,Schalke 04,Stuttgart,3.0,2.0,H
D1,13-05-2006,Hannover,Leverkusen,2.0,2.0,D
D1,13-05-2006,Bayern Munich,Dortmund,3.0,3.0,D
D1,13-05-2006,FC Koln,Bielefeld,4.0,2.0,H
D1,13-05-2006,Duisburg,Mainz,0.0,0.0,D
D1,13-05-2006,Hamburg,Werder Bremen,1.0,2.0,A
D1,13-05-2006,Ein Frankfurt,M'gladbach,0.0,2.0,A
D1,11-08-2006,Bayern Munich,Dortmund,2.0,0.0,H
D1,12-08-2006,Hamburg,Bielefeld,1.0,1.0,D
D1,12-08-2006,Leverkusen,Aachen,3.0,0.0,H
D1,12-08-2006,Mainz,Bochum,2.0,1.0,H
D1,12-08-2006,M'gladbach,Cottbus,2.0,0.0,H
D1,12-08-2006,Schalke 04,Ein Frankfurt,1.0,1.0,D
D1,12-08-2006,Stuttgart,Nurnberg,0.0,3.0,A
D1,13-08-2006,Hannover,Werder Bremen,2.0,4.0,A
D1,13-08-2006,Wolfsburg,Hertha,0.0,0.0,D
D1,18-08-2006,Nurnberg,M'gladbach,1.0,0.0,H
D1,19-08-2006,Dortmund,Mainz,1.0,1.0,D
D1,19-08-2006,Werder Bremen,Leverkusen,2.0,1.0,H
D1,19-08-2006,Hertha,Hannover,4.0,0.0,H
D1,19-08-2006,Aachen,Schalke 04,0.0,1.0,A
D1,19-08-2006,Cottbus,Hamburg,2.0,2.0,D
D1,19-08-2006,Ein Frankfurt,Wolfsburg,0.0,0.0,D
D1,20-08-2006,Bielefeld,Stuttgart,2.0,3.0,A
D1,20-08-2006,Bochum,Bayern Munich,1.0,2.0,A
D1,25-08-2006,Schalke 04,Werder Bremen,2.0,0.0,H
D1,26-08-2006,Stuttgart,Dortmund,1.0,3.0,A
D1,26-08-2006,Bayern Munich,Nurnberg,0.0,0.0,D
D1,26-08-2006,Bochum,Cottbus,0.0,1.0,A
D1,26-08-2006,Hannover,Aachen,0.0,3.0,A
D1,26-08-2006,Leverkusen,Wolfsburg,1.0,1.0,D
D1,26-08-2006,M'gladbach,Bielefeld,1.0,0.0,H
D1,27-08-2006,Mainz,Ein Frankfurt,1.0,1.0,D
D1,27-08-2006,Hamburg,Hertha,1.0,1.0,D
D1,15-09-2006,Wolfsburg,Hannover,1.0,2.0,A
D1,16-09-2006,Aachen,M'gladbach,4.0,2.0,H
D1,16-09-2006,Bielefeld,Bayern Munich,2.0,1.0,H
D1,16-09-2006,Cottbus,Mainz,2.0,0.0,H
D1,16-09-2006,Dortmund,Hamburg,1.0,0.0,H
D1,16-09-2006,Nurnberg,Bochum,1.0,1.0,D
D1,16-09-2006,Werder Bremen,Stuttgart,2.0,3.0,A
D1,17-09-2006,Ein Frankfurt,Leverkusen,3.0,1.0,H
D1,17-09-2006,Hertha,Schalke 04,2.0,0.0,H
D1,22-09-2006,M'gladbach,Dortmund,1.0,0.0,H
D1,23-09-2006,Stuttgart,Ein Frankfurt,1.0,1.0,D
D1,23-09-2006,Schalke 04,Wolfsburg,2.0,0.0,H
D1,23-09-2006,Mainz,Hertha,1.0,1.0,D
D1,23-09-2006,Hamburg,Werder Bremen,1.0,1.0,D
D1,23-09-2006,Bayern Munich,Aachen,2.0,1.0,H
D1,23-09-2006,Hannover,Leverkusen,1.0,1.0,D
D1,24-09-2006,Bochum,Bielefeld,2.0,1.0,H
D1,24-09-2006,Cottbus,Nurnberg,1.0,1.0,D
D1,29-09-2006,Dortmund,Hannover,2.0,2.0,D
D1,30-09-2006,Aachen,Bochum,2.0,1.0,H
D1,30-09-2006,Bielefeld,Cottbus,3.0,1.0,H
D1,30-09-2006,Ein Frankfurt,Hamburg,2.0,2.0,D
D1,30-09-2006,Nurnberg,Mainz,1.0,1.0,D
D1,30-09-2006,Werder Bremen,M'gladbach,3.0,0.0,H
D1,30-09-2006,Wolfsburg,Bayern Munich,1.0,0.0,H
D1,01-10-2006,Leverkusen,Schalke 04,3.0,1.0,H
D1,01-10-2006,Hertha,Stuttgart,2.0,2.0,D
D1,13-10-2006,Mainz,Aachen,1.0,3.0,A
D1,14-10-2006,Bochum,Werder Bremen,0.0,6.0,A
D1,14-10-2006,Stuttgart,Leverkusen,3.0,0.0,H
D1,14-10-2006,M'gladbach,Wolfsburg,3.0,1.0,H
D1,14-10-2006,Bayern Munich,Hertha,4.0,2.0,H
D1,14-10-2006,Hamburg,Schalke 04,1.0,2.0,A
D1,14-10-2006,Hannover,Ein Frankfurt,1.0,1.0,D
D1,15-10-2006,Cottbus,Dortmund,2.0,3.0,A
D1,15-10-2006,Nurnberg,Bielefeld,1.0,1.0,D
D1,20-10-2006,Dortmund,Bochum,1.0,1.0,D
D1,21-10-2006,Wolfsburg,Stuttgart,1.0,1.0,D
D1,21-10-2006,Werder Bremen,Bayern Munich,3.0,1.0,H
D1,21-10-2006,Schalke 04,Hannover,2.0,1.0,H
D1,21-10-2006,Bielefeld,Mainz,1.0,0.0,H
D1,21-10-2006,Aachen,Cottbus,1.0,2.0,A
D1,21-10-2006,Hertha,M'gladbach,2.0,1.0,H
D1,22-10-2006,Ein Frankfurt,Nurnberg,2.0,2.0,D
D1,22-10-2006,Leverkusen,Hamburg,1.0,2.0,A
D1,27-10-2006,Mainz,Werder Bremen,1.0,6.0,A
D1,28-10-2006,M'gladbach,Leverkusen,0.0,2.0,A
D1,28-10-2006,Nurnberg,Dortmund,1.0,1.0,D
D1,28-10-2006,Hamburg,Hannover,0.0,0.0,D
D1,28-10-2006,Bayern Munich,Ein Frankfurt,2.0,0.0,H
D1,28-10-2006,Bochum,Wolfsburg,0.0,1.0,A
D1,28-10-2006,Cottbus,Hertha,2.0,0.0,H
D1,29-10-2006,Bielefeld,Aachen,5.0,1.0,H
D1,29-10-2006,Stuttgart,Schalke 04,3.0,0.0,H
D1,03-11-2006,Hannover,Bochum,0.0,2.0,A
D1,04-11-2006,Werder Bremen,Cottbus,1.0,1.0,D
D1,04-11-2006,Aachen,Stuttgart,2.0,4.0,A
D1,04-11-2006,Dortmund,Bielefeld,1.0,1.0,D
D1,04-11-2006,Hertha,Nurnberg,2.0,1.0,H
D1,04-11-2006,Leverkusen,Mainz,1.0,1.0,D
D1,04-11-2006,Wolfsburg,Hamburg,1.0,0.0,H
D1,05-11-2006,Schalke 04,Bayern Munich,2.0,2.0,D
D1,05-11-2006,Ein Frankfurt,M'gladbach,1.0,0.0,H
D1,07-11-2006,Dortmund,Aachen,0.0,0.0,D
D1,07-11-2006,Mainz,Wolfsburg,1.0,2.0,A
D1,07-11-2006,Nurnberg,Werder Bremen,1.0,2.0,A
D1,07-11-2006,Stuttgart,Hamburg,2.0,0.0,H
D1,08-11-2006,Bayern Munich,Hannover,0.0,1.0,A
D1,08-11-2006,Bielefeld,Hertha,2.0,2.0,D
D1,08-11-2006,Bochum,Leverkusen,1.0,3.0,A
D1,08-11-2006,Cottbus,Ein Frankfurt,0.0,1.0,A
D1,08-11-2006,M'gladbach,Schalke 04,0.0,2.0,A
D1,10-11-2006,Werder Bremen,Dortmund,1.0,3.0,A
D1,11-11-2006,Schalke 04,Mainz,4.0,0.0,H
D1,11-11-2006,Wolfsburg,Cottbus,0.0,0.0,D
D1,11-11-2006,Leverkusen,Bayern Munich,2.0,3.0,A
D1,11-11-2006,Hamburg,M'gladbach,1.0,1.0,D
D1,11-11-2006,Ein Frankfurt,Bielefeld,0.0,3.0,A
D1,11-11-2006,Hertha,Bochum,3.0,3.0,D
D1,12-11-2006,Aachen,Nurnberg,1.0,1.0,D
D1,12-11-2006,Hannover,Stuttgart,1.0,2.0,A
D1,17-11-2006,Bochum,Ein Frankfurt,4.0,3.0,H
D1,18-11-2006,Aachen,Werder Bremen,2.0,2.0,D
D1,18-11-2006,Bayern Munich,Stuttgart,2.0,1.0,H
D1,18-11-2006,Cottbus,Schalke 04,2.0,4.0,A
D1,18-11-2006,Dortmund,Hertha,1.0,2.0,A
D1,18-11-2006,Mainz,Hamburg,0.0,0.0,D
D1,18-11-2006,Nurnberg,Leverkusen,3.0,2.0,H
D1,19-11-2006,M'gladbach,Hannover,0.0,1.0,A
D1,19-11-2006,Bielefeld,Wolfsburg,0.0,0.0,D
D1,24-11-2006,Schalke 04,Bochum,2.0,1.0,H
D1,25-11-2006,Werder Bremen,Bielefeld,3.0,0.0,H
D1,25-11-2006,Hertha,Aachen,2.0,1.0,H
D1,25-11-2006,Wolfsburg,Nurnberg,1.0,1.0,D
D1,25-11-2006,Hamburg,Bayern Munich,1.0,2.0,A
D1,25-11-2006,Ein Frankfurt,Dortmund,1.0,1.0,D
D1,25-11-2006,Hannover,Mainz,1.0,0.0,H
D1,26-11-2006,Leverkusen,Cottbus,3.0,1.0,H
D1,26-11-2006,Stuttgart,M'gladbach,1.0,0.0,H
D1,01-12-2006,Mainz,Stuttgart,0.0,0.0,D
D1,02-12-2006,Werder Bremen,Hertha,3.0,1.0,H
D1,02-12-2006,Dortmund,Wolfsburg,1.0,0.0,H
D1,02-12-2006,Cottbus,Hannover,0.0,1.0,A
D1,02-12-2006,Bochum,Hamburg,2.0,1.0,H
D1,02-12-2006,Bielefeld,Leverkusen,0.0,0.0,D
D1,02-12-2006,Bayern Munich,M'gladbach,1.0,1.0,D
D1,03-12-2006,Aachen,Ein Frankfurt,2.0,3.0,A
D1,03-12-2006,Nurnberg,Schalke 04,0.0,0.0,D
D1,08-12-2006,Leverkusen,Hertha,2.0,1.0,H
D1,09-12-2006,Stuttgart,Bochum,1.0,0.0,H
D1,09-12-2006,M'gladbach,Mainz,1.0,1.0,D
D1,09-12-2006,Hannover,Bielefeld,1.0,1.0,D
D1,09-12-2006,Hamburg,Nurnberg,0.0,0.0,D
